Wed Nov 21 16:27:05 2018	Helsinki	ALTIA.HE	272824640	7.6EUR	7.599EUR	7.549EUR	-0.0EUR(-0.67%)
Wed Nov 21 16:27:13 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 16:27:13 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:27:13 2018	Helsinki	AMEAS.HE	3880677120	33.8EUR	33.81EUR	33.68EUR	-0.0EUR(-0.36%)
Wed Nov 21 16:27:13 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:28:06 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:28:13 2018	Helsinki	AFAGR.HE	207108864	0.803EUR	0.809EUR	0.796EUR	-0.0EUR(-0.87%)
Wed Nov 21 16:28:14 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 16:28:14 2018	Helsinki	AMEAS.HE	3882981376	33.8EUR	33.81EUR	33.7EUR	-0.0EUR(-0.3%)
Wed Nov 21 16:28:14 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:28:14 2018	Helsinki	ALTIA.HE	272824640	7.6EUR	7.599EUR	7.549EUR	-0.0EUR(-0.67%)
Wed Nov 21 16:50:41 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:50:49 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:50:49 2018	Helsinki	AMEAS.HE	3895655936	33.8EUR	33.81EUR	33.81EUR	0.0EUR(0.03%)
Wed Nov 21 16:50:50 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 16:50:50 2018	Helsinki	AKTIA.HE	430209184	9.16EUR	9.12EUR	9.25EUR	0.0EUR(0.98%)
Wed Nov 21 16:51:22 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:51:30 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:51:30 2018	Helsinki	AMEAS.HE	3892198912	33.8EUR	33.81EUR	33.78EUR	-0.0EUR(-0.06%)
Wed Nov 21 16:51:30 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 16:51:30 2018	Helsinki	AKTIA.HE	430209184	9.16EUR	9.12EUR	9.25EUR	0.0EUR(0.98%)
Wed Nov 21 16:52:21 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:52:28 2018	Helsinki	AFAGR.HE	208149616	0.803EUR	0.809EUR	0.8EUR	-0.0EUR(-0.37%)
Wed Nov 21 16:52:28 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:52:29 2018	Helsinki	AMEAS.HE	3887590400	33.8EUR	33.81EUR	33.74EUR	-0.0EUR(-0.18%)
Wed Nov 21 16:52:29 2018	Helsinki	AKTIA.HE	430209184	9.16EUR	9.12EUR	9.25EUR	0.0EUR(0.98%)
Wed Nov 21 16:52:29 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 16:52:37 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 16:52:37 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 16:52:37 2018	Helsinki	AM1.HE	1124062208	11.56EUR	11.58EUR	11.7EUR	0.0EUR(1.21%)
Wed Nov 21 16:52:38 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 16:52:45 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 16:54:01 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 16:54:09 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 16:54:09 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:54:09 2018	Helsinki	AMEAS.HE	3887590400	33.8EUR	33.81EUR	33.74EUR	-0.0EUR(-0.18%)
Wed Nov 21 16:54:09 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:54:29 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 16:54:36 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 16:54:36 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 16:54:36 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 16:54:36 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 16:54:37 2018	Helsinki	AMEAS.HE	3887590400	33.8EUR	33.81EUR	33.74EUR	-0.0EUR(-0.18%)
Wed Nov 21 16:54:44 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 16:54:44 2018	Helsinki	AM1.HE	1124062208	11.56EUR	11.58EUR	11.7EUR	0.0EUR(1.21%)
Wed Nov 21 16:54:44 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 16:54:45 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 16:54:52 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 17:00:18 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:00:26 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:00:26 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:00:26 2018	Helsinki	AMEAS.HE	3899112448	33.8EUR	33.81EUR	33.84EUR	0.0EUR(0.12%)
Wed Nov 21 17:00:26 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:00:27 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 17:00:34 2018	Helsinki	AM1.HE	1124062208	11.56EUR	11.58EUR	11.7EUR	0.0EUR(1.21%)
Wed Nov 21 17:00:35 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 17:00:35 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 17:00:35 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 17:00:42 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 17:01:13 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:01:20 2018	Helsinki	AM1.HE	1124062208	11.56EUR	11.58EUR	11.7EUR	0.0EUR(1.21%)
Wed Nov 21 17:01:20 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:01:21 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:01:21 2018	Helsinki	AMEAS.HE	3899112448	33.8EUR	33.81EUR	33.84EUR	0.0EUR(0.12%)
Wed Nov 21 17:01:21 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:01:28 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 17:01:28 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 17:01:28 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 17:01:28 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 17:01:36 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 17:02:11 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:02:19 2018	Helsinki	AM1.HE	1122140800	11.56EUR	11.58EUR	11.68EUR	0.0EUR(1.04%)
Wed Nov 21 17:02:19 2018	Helsinki	AMEAS.HE	3899112448	33.8EUR	33.81EUR	33.84EUR	0.0EUR(0.12%)
Wed Nov 21 17:02:19 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:02:20 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:02:20 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:02:27 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 17:02:27 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 17:02:27 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 17:02:27 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 17:02:35 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 17:03:44 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:03:51 2018	Helsinki	AMEAS.HE	3899112448	33.8EUR	33.81EUR	33.84EUR	0.0EUR(0.12%)
Wed Nov 21 17:03:51 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:03:51 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:03:52 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:04:20 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:04:28 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:04:28 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:04:28 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:04:28 2018	Helsinki	AMEAS.HE	3897960448	33.8EUR	33.81EUR	33.83EUR	0.0EUR(0.09%)
Wed Nov 21 17:06:04 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:06:11 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 17:06:11 2018	Helsinki	AMEAS.HE	3904873472	33.8EUR	33.81EUR	33.89EUR	0.0EUR(0.27%)
Wed Nov 21 17:06:11 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:06:12 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:06:12 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:06:19 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 17:06:19 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 17:06:19 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 17:06:19 2018	Helsinki	AM1.HE	1122140800	11.56EUR	11.58EUR	11.68EUR	0.0EUR(1.04%)
Wed Nov 21 17:06:27 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 17:07:04 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:07:12 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 17:07:12 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:07:12 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:07:12 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:07:12 2018	Helsinki	AMEAS.HE	3906025984	33.8EUR	33.81EUR	33.9EUR	0.0EUR(0.3%)
Wed Nov 21 17:07:20 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 17:07:20 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 17:07:20 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 17:07:20 2018	Helsinki	AM1.HE	1122140800	11.56EUR	11.58EUR	11.68EUR	0.0EUR(1.04%)
Wed Nov 21 17:07:29 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
Wed Nov 21 17:08:08 2018	Helsinki	ALTIA.HE	272860768	7.6EUR	7.599EUR	7.55EUR	-0.0EUR(-0.66%)
Wed Nov 21 17:08:16 2018	Helsinki	AM1.HE	1122140800	11.56EUR	11.58EUR	11.68EUR	0.0EUR(1.04%)
Wed Nov 21 17:08:16 2018	Helsinki	AMEAS.HE	3904873472	33.8EUR	33.81EUR	33.89EUR	0.0EUR(0.27%)
Wed Nov 21 17:08:16 2018	Helsinki	ACG1V.HE	24599386	3.55EUR	3.72EUR	3.69EUR	0.0EUR(3.94%)
Wed Nov 21 17:08:17 2018	Helsinki	ALBBV.HE	209177744	13.45EUR	13.25EUR	13.25EUR	-0.0EUR(-1.49%)
Wed Nov 21 17:08:17 2018	Helsinki	AKTIA.HE	430674272	9.16EUR	9.12EUR	9.26EUR	0.0EUR(1.09%)
Wed Nov 21 17:08:24 2018	Helsinki	ALMA.HE	550384192	6.6EUR	6.64EUR	6.7EUR	0.0EUR(1.52%)
Wed Nov 21 17:08:24 2018	Helsinki	ALBAV.HE	210756000	14EUR	14EUR	14EUR	0.0EUR(0.0%)
Wed Nov 21 17:08:24 2018	Helsinki	APETIT.HE	61937376	9.98EUR	10.15EUR	9.98EUR	0.0EUR(0.0%)
Wed Nov 21 17:08:24 2018	Helsinki	AFAGR.HE	208409792	0.803EUR	0.809EUR	0.801EUR	-0.0EUR(-0.25%)
Wed Nov 21 17:08:32 2018	Helsinki	ASPO.HE	285647648	9.1EUR	9.1EUR	9.18EUR	0.0EUR(0.88%)
